match_id,home_team,away_team,home_goals,away_goals,team,shirt_number,name,goals_scored,goals_conceded
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,1,Riihola Christian,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,3,Väre Janne,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,11,Lukka Janne,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,12,Riihola Jesper,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,20,Pelli Jarkko,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,33,Väre Jere,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,44,Talvitie Timo,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,51,Saarenpää Antti,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,52,Yli-Suomu Sebastian,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,72,Tiri Jan,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,74,Kekkonen Elmo,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,80,Dinh Khoa,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,85,Piik Jarno,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,86,Juvonen Jussi,2,5
3749687,Kilo IF/2,Cosmos,2,5,Kilo IF/2,91,Vepsäläinen Jani,2,5
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,30,Mattila Risto,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,2,Pääkkönen Niko,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,3,Tierala Jani,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,4,Appel Mikael,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,6,Hiltunen Jari,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,7,Sutinen Sami,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,8,Oljelund Marcus,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,10,Huuskonen Matti,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,12,Virtanen Ville,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,13,Jokinen Kalle,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,17,Kerkkänen Timo,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,18,Järvi Mikko,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,21,Laivuori Tommi,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,22,Lindholm Jouni,5,2
3749687,Kilo IF/2,Cosmos,2,5,Cosmos,23,Järvinen Lassi,5,2
3749688,Trikiinit,OT-77,6,0,Trikiinit,1,Toivonen Jaakko,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,3,Nieminen Lauri,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,5,Vattulainen Taisto,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,6,Rantalainen Pasi,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,8,Ahola Sami,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,10,Asikainen Topi,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,11,Wahlman Jere,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,12,Kyyrä Tomi,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,13,Eklund Mikael,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,14,Theo Auer,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,15,Pulliainen Joel,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,17,Sorvari Teemu,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,21,Winberg Matias,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,23,Eiskop Hindrek,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,24,Melander Johannes,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,29,Winberg Joni,6,0
3749688,Trikiinit,OT-77,6,0,Trikiinit,31,Parviainen Roope-Jussi,6,0
3749688,Trikiinit,OT-77,6,0,OT-77,1,Hätönen Ossi,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,2,Lahtinen Martti,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,3,Lampiranta Topi,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,10,Säteri Mika,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,11,Arasola Lauri,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,12,Hirvonen Aleksi,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,14,Nenonen Tuomas,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,16,Mykkänen Miika,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,17,Miller Henrik,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,23,Remes Markus,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,25,Joukanen Toni,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,28,Virtanen Heikki,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,32,Kiljunen Taneli,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,34,Aaltonen Mikael,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,35,Terho Jukka,0,6
3749688,Trikiinit,OT-77,6,0,OT-77,44,Virri Otso,0,6
3749690,FC Puimur,Kullervo,0,5,FC Puimur,1,Harju Tuomas,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,2,Hooda Akshat,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,6,Laaksonen Jaakko,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,7,Hodza Selvin,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,9,Mancilla Xinto Nestor Raul,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,10,Meesungnern Chom,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,11,Sirkiä Stefan,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,13,Ristaniemi Niko,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,14,Mohammadi Hussein,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,15,Rämä Jyrki,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,17,Turja Ville-Oskari,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,19,Ljiko Muhamer,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,20,Kärki Toni,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,22,Hooda Armaan,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,23,Sahlsten Hannes,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,25,Lievonen Juha,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,26,Ristaniemi Juuso-Christian,0,5
3749690,FC Puimur,Kullervo,0,5,FC Puimur,45,Parviainen Arto,0,5
3749690,FC Puimur,Kullervo,0,5,Kullervo,81,Autio Harri,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,3,Virtanen-Mullen Ringo,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,4,Anttila Topi,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,6,Turkka Aaro,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,7,Anttila Roope,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,12,Kallio Veikko,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,17,Otava Leevi,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,20,Torvinen Veeti,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,29,Tuliainen Mika,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,30,Kulmala Mika,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,31,Nurminen Severi,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,61,Hytti Lauri,5,0
3749690,FC Puimur,Kullervo,0,5,Kullervo,66,Suvilaakso Ville,5,0
3749691,MoPo,Kasiysi/3,2,2,MoPo,1,Stjernberg Tim,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,5,Mölsä Santeri,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,7,Kilkki Olli,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,13,Kuusinen Pyry,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,15,Ahonen Lasse,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,17,Heikka Oula,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,22,Paavola Kalle,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,27,Pousi Panu,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,31,Paananen Pyry,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,43,Pyykkönen Elias,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,75,Vauhkonen Julius,2,2
3749691,MoPo,Kasiysi/3,2,2,MoPo,82,Lintinen Kai,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,36,Chu Ukah Joel,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,1,Rauhala Roope,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,4,Skogberg Atte,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,8,Salminen Jussi,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,12,Helenius Tommi,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,13,Bahrami Kamangar Saeid,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,14,Lampio Joni,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,20,Granskog Maximilian,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,22,Kiesi Sisu,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,27,Marin Daniel,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,37,Fagerroos Jarno,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,50,Uotinen Tomi,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,59,Karkiainen Joonas,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,60,Niemi Lauri,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,61,Brandenburg Leo,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,62,Bostrov Artur,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,76,Hellen Panu,2,2
3749691,MoPo,Kasiysi/3,2,2,Kasiysi/3,96,Lehto Julius,2,2
3749692,OT-77,FC Puimur,0,3,OT-77,3,Lampiranta Topi,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,2,Lahtinen Martti,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,9,Hannula Juha,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,10,Säteri Mika,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,11,Arasola Lauri,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,12,Laukkarinen Tommi,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,14,Nenonen Tuomas,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,16,Mykkänen Miika,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,17,Miller Henrik,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,25,Joukanen Toni,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,28,Virtanen Heikki,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,32,Kiljunen Taneli,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,34,Aaltonen Mikael,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,35,Terho Jukka,0,3
3749692,OT-77,FC Puimur,0,3,OT-77,45,Virri Otso,0,3
3749692,OT-77,FC Puimur,0,3,FC Puimur,1,Sahlsten Hannes,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,2,Hooda Akshat,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,3,Hodza Abdula,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,5,Hasani Mohammad,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,6,Laaksonen Jaakko,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,7,Hodza Selvin,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,9,Mancilla Xinto Nestor Raul,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,10,Meesungnern Chom,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,11,Sirkiä Stefan,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,13,Ristaniemi Niko,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,14,Mohammadi Hussein,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,17,Turja Ville-Oskari,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,19,Ljiko Muhamer,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,20,Kärki Toni,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,22,Hooda Armaan,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,23,Harju Tuomas,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,25,Lievonen Juha,3,0
3749692,OT-77,FC Puimur,0,3,FC Puimur,26,Ristaniemi Juuso-Christian,3,0
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,96,Pitkänen Leevi,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,2,Singh Gurprit,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,3,Varila Tim,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,7,Murtovuori Vilho,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,8,Karuma Jasse,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,11,Kajukorpi Samuel,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,17,Lawin Ismet,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,22,Zafari Said,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,29,Ekman Justus,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,40,Espo Taneli,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,45,Singh Manprit,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,88,Holopainen Jalmari,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,93,Tuuli Timo,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,94,Tuominen Aku,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,95,Rihtamo Roope,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,97,Karuma Joona,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,98,Honkanen Ari,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,FC POHU/Sober,99,Kinnunen Konsta,3,1
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,1,Riihola Christian,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,3,Väre Janne,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,12,Riihola Jesper,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,13,Elomaa Konsta,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,20,Pelli Jarkko,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,21,Elomaa Aleksis,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,25,Valkonen Jami,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,27,Nefzi Zied,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,38,Leskelä Lasse,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,51,Saarenpää Antti,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,52,Yli-Suomu Sebastian,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,60,Takala Tiitus,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,74,Kekkonen Elmo,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,80,Dinh Khoa,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,86,Juvonen Jussi,1,3
3749693,FC POHU/Sober,Kilo IF/2,3,1,Kilo IF/2,91,Vepsäläinen Jani,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,25,Chu Ukah Joel,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,1,Rauhala Roope,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,4,Skogberg Atte,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,8,Salminen Jussi,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,12,Brandenburg Leo,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,13,Bahrami Kamangar Saeid,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,14,Lampio Joni,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,22,Kiesi Sisu,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,37,Fagerroos Jarno,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,50,Uotinen Tomi,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,58,Rajalakso Jukka,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,59,Karkiainen Joonas,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,60,Niemi Lauri,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,61,Marin Daniel,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,62,Chu Fabrice Alang,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,64,Mikkola Jimi,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,76,Hellen Panu,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Kasiysi/3,77,Rauhala Reima,1,3
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,1,Kovanen Olli-Pekka,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,5,Vattulainen Taisto,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,6,Rantalainen Pasi,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,8,Ahola Sami,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,9,Koivula Juho,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,10,Asikainen Topi,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,11,Wahlman Jere,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,12,Kyyrä Tomi,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,13,Eklund Mikael,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,15,Pulliainen Joel,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,16,Vikström Valtteri,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,17,Sorvari Teemu,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,18,Toivonen Jaakko,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,19,Hassan Amir,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,21,Winberg Matias,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,24,Melander Johannes,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,29,Winberg Joni,3,1
3749694,Kasiysi/3,Trikiinit,1,3,Trikiinit,31,Parviainen Roope-Jussi,3,1
3749695,Cosmos,MoPo,5,2,Cosmos,1,Karesola Junnu,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,2,Pääkkönen Niko,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,3,Tierala Jani,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,4,Appel Mikael,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,6,Hiltunen Jari,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,8,Oljelund Marcus,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,9,Willström Valtteri,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,10,Huuskonen Matti,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,12,Virtanen Ville,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,13,Jokinen Kalle,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,14,Helenius Eetu,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,15,Ahteela Jani,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,17,Kerkkänen Timo,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,18,Järvi Mikko,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,22,Lindholm Jouni,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,24,Polozov Santeri,5,2
3749695,Cosmos,MoPo,5,2,Cosmos,27,Harjapää Tommi,5,2
3749695,Cosmos,MoPo,5,2,MoPo,1,Stjernberg Tim,2,5
3749695,Cosmos,MoPo,5,2,MoPo,4,Kivinen Ville,2,5
3749695,Cosmos,MoPo,5,2,MoPo,5,Mölsä Santeri,2,5
3749695,Cosmos,MoPo,5,2,MoPo,7,Kilkki Olli,2,5
3749695,Cosmos,MoPo,5,2,MoPo,15,Ahonen Lasse,2,5
3749695,Cosmos,MoPo,5,2,MoPo,16,Kauppi Tomi,2,5
3749695,Cosmos,MoPo,5,2,MoPo,17,Heikka Oula,2,5
3749695,Cosmos,MoPo,5,2,MoPo,27,Pousi Panu,2,5
3749695,Cosmos,MoPo,5,2,MoPo,37,Kirjavainen Aki,2,5
3749695,Cosmos,MoPo,5,2,MoPo,38,Väänänen Jonatan,2,5
3749695,Cosmos,MoPo,5,2,MoPo,43,Pyykkönen Elias,2,5
3749695,Cosmos,MoPo,5,2,MoPo,75,Vauhkonen Julius,2,5
3749695,Cosmos,MoPo,5,2,MoPo,82,Lintinen Kai,2,5
3749697,OT-77,FC POHU/Sober,1,4,OT-77,1,Hätönen Ossi,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,2,Lahtinen Martti,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,3,Lampiranta Topi,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,4,Järvenpää Tuomas,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,10,Säteri Mika,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,11,Arasola Lauri,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,12,Laukkarinen Tommi,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,14,Nenonen Tuomas,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,16,Mykkänen Miika,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,17,Miller Henrik,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,23,Remes Markus,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,25,Joukanen Toni,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,32,Kiljunen Taneli,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,35,Terho Jukka,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,45,Virri Otso,1,4
3749697,OT-77,FC POHU/Sober,1,4,OT-77,91,Hirvonen Aleksi,1,4
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,2,Singh Gurprit,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,3,Varila Tim,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,4,Karuma Joona,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,7,Murtovuori Vilho,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,8,Karuma Jasse,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,10,Virtanen Mikko,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,11,Kajukorpi Samuel,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,16,Rihtamo Roope,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,17,Lawin Ismet,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,22,Zafari Said,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,29,Ekman Justus,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,30,Tuominen Aku,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,40,Espo Taneli,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,45,Singh Manprit,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,50,Honkanen Ari,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,64,Pitkänen Leevi,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,88,Holopainen Jalmari,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,93,Tuuli Timo,4,1
3749697,OT-77,FC POHU/Sober,1,4,FC POHU/Sober,99,Kinnunen Konsta,4,1
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,25,Chu Ukah Joel,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,1,Rauhala Roope,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,8,Salminen Jussi,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,9,Raatikainen Riku,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,13,Marin Daniel,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,14,Lampio Joni,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,20,Granskog Maximilian,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,22,Kiesi Sisu,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,27,Bostrov Artur,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,37,Fagerroos Jarno,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,50,Uotinen Tomi,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,58,Rajalakso Jukka,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,60,Niemi Lauri,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,61,Brandenburg Leo,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,62,Chu Fabrice Alang,0,2
3749699,Kasiysi/3,FC Puimur,0,2,Kasiysi/3,64,Mikkola Jimi,0,2
