Squad,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Arsenal,82.3,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manchester City,17.7,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manchester United,0.0,0.0,96.7,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool FC,0.0,0.0,3.3000000000000003,67.80000000000001,26.0,2.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,0.0,0.0,0.0,28.499999999999996,62.6,8.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bournemouth,0.0,0.0,0.0,0.4,6.9,48.4,33.800000000000004,8.5,1.7999999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brighton & Hove Albion,0.0,0.0,0.0,0.0,4.5,32.300000000000004,37.9,16.400000000000002,6.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,0.0,0.0,0.0,0.0,0.0,5.800000000000001,13.0,32.5,25.1,15.4,7.3999999999999995,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,10.4,25.1,23.200000000000003,17.599999999999998,11.3,8.0,2.8000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Everton,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,3.5000000000000004,9.0,19.7,26.200000000000003,18.0,14.000000000000002,6.9,1.7000000000000002,0.0,0.1,0.0,0.0,0.0,0.0
Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.7,11.4,15.299999999999999,25.900000000000002,18.4,16.5,6.2,1.0999999999999999,0.0,0.0,0.0,0.0,0.0
Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.2,5.5,10.2,18.5,22.0,24.9,13.100000000000001,2.3,0.0,0.0,0.0,0.0,0.0
Newcastle United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.800000000000001,12.7,16.900000000000002,21.0,22.400000000000002,11.3,6.6000000000000005,1.7000000000000002,0.0,0.0,0.0,0.0
Leeds United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.2,13.8,32.7,27.1,14.099999999999998,0.8999999999999999,0.0,0.0,0.0
Nottingham Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,3.5999999999999996,6.6000000000000005,21.7,30.8,35.0,1.6,0.0,0.0,0.0
Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,6.1,13.100000000000001,31.5,45.2,2.0,0.0,0.0,0.0
Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.9,80.4,15.1,0.0,0.0
West Ham United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,84.89999999999999,0.0,0.0
Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.60000000000001,22.400000000000002
Wolverhampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.400000000000002,77.60000000000001
