Squad,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Arsenal,49.3,40.9,8.799999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manchester City,47.099999999999994,41.6,10.2,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aston Villa,3.3000000000000003,15.4,59.699999999999996,15.6,3.2,1.4000000000000001,0.7000000000000001,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liverpool,0.3,2.0,15.1,40.400000000000006,18.0,8.5,6.6000000000000005,3.4000000000000004,2.3,1.4000000000000001,1.4000000000000001,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea,0.0,0.0,2.7,14.7,23.200000000000003,18.4,12.5,9.0,5.800000000000001,4.0,3.4000000000000004,2.3,2.1999999999999997,0.8,0.6,0.3,0.1,0.0,0.0,0.0
Sunderland,0.0,0.0,0.8,7.3999999999999995,12.4,14.799999999999999,11.4,11.799999999999999,10.2,8.7,6.5,5.800000000000001,4.3999999999999995,2.8000000000000003,2.0,0.8999999999999999,0.1,0.0,0.0,0.0
Manchester United,0.0,0.0,1.3,5.5,9.6,11.700000000000001,12.6,10.8,10.4,10.6,7.000000000000001,7.3,6.1,3.8,2.1999999999999997,0.8,0.2,0.1,0.0,0.0
Brentford,0.0,0.0,0.8,5.4,8.7,11.799999999999999,11.200000000000001,11.3,11.4,10.299999999999999,9.1,8.5,3.8,4.3,2.0,0.8999999999999999,0.5,0.0,0.0,0.0
Crystal Palace,0.0,0.0,0.1,2.1999999999999997,6.0,8.0,10.4,10.8,10.8,8.799999999999999,9.1,11.200000000000001,8.1,7.000000000000001,4.7,2.0,0.7000000000000001,0.1,0.0,0.0
Brighton & Hove Albion,0.0,0.0,0.1,2.7,5.7,6.0,8.799999999999999,10.7,11.799999999999999,10.9,10.6,8.4,8.4,6.4,4.6,3.6999999999999997,1.2,0.0,0.0,0.0
Newcastle United,0.0,0.1,0.2,2.1,4.2,7.199999999999999,7.5,11.4,10.5,11.0,9.700000000000001,10.5,9.0,7.3,4.6,3.5999999999999996,1.0999999999999999,0.0,0.0,0.0
Everton,0.0,0.0,0.0,1.0,3.6999999999999997,4.3999999999999995,6.2,6.6000000000000005,8.0,10.6,11.4,10.6,11.3,9.6,7.5,5.3,3.5000000000000004,0.3,0.0,0.0
Fulham,0.0,0.0,0.2,0.5,2.8000000000000003,4.2,5.8999999999999995,6.3,7.7,9.4,11.799999999999999,11.4,10.4,12.7,7.199999999999999,5.5,3.5000000000000004,0.5,0.0,0.0
Tottenham Hotspur,0.0,0.0,0.0,0.5,1.5,2.0,3.1,4.0,5.2,7.000000000000001,7.9,9.700000000000001,12.7,13.600000000000001,15.2,10.5,5.800000000000001,1.0999999999999999,0.2,0.0
AFC Bournemouth,0.0,0.0,0.0,0.0,0.8,0.8999999999999999,1.7999999999999998,2.1,2.9000000000000004,4.0,6.5,6.7,10.299999999999999,12.1,17.299999999999997,16.1,13.900000000000002,4.0,0.6,0.0
Leeds United,0.0,0.0,0.0,0.0,0.1,0.3,0.8,0.6,2.1999999999999997,2.1999999999999997,3.5000000000000004,4.1000000000000005,8.5,11.600000000000001,15.5,23.599999999999998,19.3,6.3,1.4000000000000001,0.0
Nottingham Forest,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.6,0.8,1.0,1.9,3.2,4.3,7.7,15.2,21.2,33.2,8.200000000000001,1.7999999999999998,0.0
West Ham United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.7000000000000001,3.9,11.0,49.2,33.1,1.5
Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7000000000000001,1.7000000000000002,5.8999999999999995,29.4,58.5,3.6999999999999997
Wolverhampton Wanderers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.3999999999999995,94.8
